1979,"[{'W', 'Mo'}, {'Ta', 'Nb'}, {np.str_('Tc'), np.str_('Re'), np.str_('Os'), np.str_('Ru')}, {'Tb', 'Dy', np.str_('Sc'), 'Tm', 'La', 'Ho', 'Yb', 'Sm', np.str_('Eu'), 'Gd', np.str_('Lu'), 'Y', np.str_('Ce'), 'Pr', 'Er', np.str_('Nd')}, {'Ge', 'Sn', 'Si'}, {'Zr', np.str_('Ti'), 'Hf'}, {'O', 'C', 'N', 'H'}, {'Br', 'N', 'Cl', 'H'}, {'S', 'O', 'C', 'H', 'N'}, {'Pt', 'Pd'}, {'K', 'Cs', 'Rb', 'Na'}, {'Zn', 'Ba', 'Hg', 'Pb', 'Cd', 'Mg', 'Ca', 'Sr'}, {'Ni', 'Co', 'Cu'}, {'Li', np.str_('Tl'), 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {np.str_('Es'), np.str_('Bk'), np.str_('Cf')}, {'Ga', np.str_('In'), np.str_('Al')}, {np.str_('Ne'), np.str_('He'), np.str_('Ar')}, {'Ba', 'Sr', 'Ca'}, {np.str_('Kr'), np.str_('Xe')}, {'Rh', 'Ir'}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co', 'Cd'}, {np.str_('Tc'), np.str_('Re')}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Sm', np.str_('Eu'), 'Gd', np.str_('Lu'), 'Y', np.str_('Ce'), 'Pr', 'Er', np.str_('Nd')}, {'Am', 'Th', 'Np', 'Pu', 'U'}, {'Ni', 'Mn', 'Zn', 'Cu', 'Ba', 'Hg', 'Pb', 'Co', 'Cd', 'Mg', 'Ca', 'Sr'}, {np.str_('Os'), np.str_('Ru')}, {'P', np.str_('Sb'), 'As'}, {'O', 'Br', 'C', 'Cl', 'H', 'N'}, {np.str_('Ru'), np.str_('Os'), 'Rh', 'Ir'}, {'V', 'Cr'}, {'O', 'C', 'Cl', 'H', 'N'}, {np.str_('Te'), 'Se'}, {np.str_('Po'), np.str_('Ra'), np.str_('Fr')}]"
1980,"[{np.str_('Tc'), 'Ir', 'Rh', np.str_('Re'), 'Os', 'Ru'}, {'Pt', 'Pd'}, {'Ni', np.str_('Co'), 'Cu'}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co', 'Cd'}, {'Ba', 'Sr', 'Ca'}, {'Zr', 'Ti', 'Hf'}, {'W', 'Mo'}, {'Ta', 'Nb'}, {'Ge', 'Sn', 'Si'}, {'Am', np.str_('Th'), 'Np', 'Pu', 'U'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N'}, {'O', 'C', 'S', 'H'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('P'), np.str_('Sb'), np.str_('As')}, {np.str_('Kr'), np.str_('Ar'), 'Xe'}, {'W', 'Cr', 'Mo'}, {'Ga', np.str_('In'), np.str_('Al')}, {'N', 'H'}, {np.str_('P'), np.str_('Sb'), 'B', np.str_('As')}, {'Sm', 'Pr', 'La', 'Nd'}, {np.str_('Kr'), 'Xe'}, {'Br', 'N', 'Cl', 'H'}, {np.str_('Mg'), np.str_('Hg'), np.str_('Pb')}, {'Ba', 'Sr'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'N', 'Cl', 'H'}, {'Te', 'Se'}, {np.str_('At'), np.str_('Po'), np.str_('Pa'), np.str_('Es')}, {np.str_('At'), np.str_('Bi'), np.str_('Es'), np.str_('Po'), np.str_('Pa')}]"
1981,"[{'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Sm', 'Pr', 'La', 'Nd'}, {'Ni', 'Co', 'Cu'}, {'Os', 'Ru'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'O', 'C', 'N', 'H'}, {'Ge', 'Sn', 'Si'}, {'Zr', 'Hf'}, {'Am', 'Pu', 'Np'}, {'Tc', 'Re'}, {'Ta', 'Nb'}, {np.str_('W'), np.str_('Cr'), np.str_('Mo')}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Kr', 'Ar', 'Xe'}, {np.str_('Ra'), np.str_('Fr')}, {np.str_('Es'), np.str_('Bk'), np.str_('Cf')}, {np.str_('U'), np.str_('Th')}, {np.str_('Pt'), 'Pd'}, {'P', np.str_('Sb'), 'B', np.str_('As')}, {'Ba', 'Sr', 'Ca'}, {np.str_('Au'), 'Ne'}, {'Br', 'Cl', 'H', 'N', 'I', np.str_('F')}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co'}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Ru', 'Os', 'Rh', 'Ir'}, {'Ga', 'In', np.str_('Al')}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N'}]"
1982,"[{'Kr', 'Ar', 'Xe'}, {'Ta', 'Nb'}, {'Br', 'Cl', 'H', 'N', 'I', 'F'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'O', 'C', 'S', 'H'}, {'Ge', 'Sn', 'Si'}, {'Zr', 'Ti', 'Hf'}, {'Sm', 'Pr', 'La', 'Nd'}, {'Ga', 'In'}, {'Ba', 'Sr', 'Ca'}, {'K', 'Cs', 'Rb', 'Na'}, {'Ni', np.str_('Co'), 'Cu'}, {'W', 'Cr', 'Mo'}, {'Rh', 'Ir'}, {'Pt', 'Pd'}, {np.str_('Bk'), np.str_('Cf')}, {'Am', 'Th', 'Np', 'Pu', np.str_('Cm')}, {'Tb', 'Dy', 'Tm', 'La', np.str_('Ho'), 'Yb', 'Eu', 'Sm', np.str_('Gd'), 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('Po'), np.str_('Pa')}, {'Br', 'Cl', 'N', 'I', 'F'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'F'}, {np.str_('P'), 'Sb', np.str_('As')}, {'Ge', 'Sn', 'Si', 'Pb'}, {'O', 'C', 'H'}, {np.str_('Ne'), np.str_('He'), np.str_('Fr')}, {'Am', np.str_('Bk'), 'Np', 'Pu', np.str_('Cm')}, {'Ga', 'In', 'Al'}, {'Os', 'Ru'}, {'Tc', 'Re'}, {np.str_('Be'), np.str_('Mg'), np.str_('Hg')}, {'Ru', 'Os', 'Rh', 'Ir'}, {np.str_('At'), np.str_('Ra')}, {np.str_('Pm'), np.str_('Sc')}, {'Te', np.str_('B')}]"
1983,"[{'Ge', 'Sn', np.str_('Si')}, {'Ba', 'Sr', 'Ca'}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co', 'Cd'}, {'Pt', 'Pd'}, {'W', np.str_('Cr'), np.str_('Mo')}, {'Zr', 'Hf'}, {'Os', 'Ru'}, {np.str_('Tc'), np.str_('Re'), 'Os', 'Ru'}, {'O', 'C'}, {'O', 'C', 'N', 'H'}, {'Br', 'Cl', 'H', 'N', 'I'}, {'Sb', 'As'}, {'K', 'Cs', 'Rb', 'Na'}, {'Am', 'Th', 'Np', 'Pu', 'U', 'Cm'}, {np.str_('Tb'), np.str_('Dy'), np.str_('Tm'), 'La', np.str_('Ho'), np.str_('Yb'), np.str_('Eu'), 'Sm', np.str_('Gd'), np.str_('Lu'), np.str_('Y'), np.str_('Ce'), 'Pr', np.str_('Er'), 'Nd'}, {'Ta', 'Nb'}, {'Kr', 'Ar', 'Xe'}, {np.str_('Po'), np.str_('Pa')}, {'Tb', 'Dy', np.str_('Sc'), 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', np.str_('Ce'), 'Pr', 'Er', 'Nd'}, {np.str_('Li'), 'Tl', 'Na', 'K', 'Cs', 'Rb', np.str_('Ag')}, {'O', 'C', 'Cl', 'H', 'N'}, {'Br', 'N', 'Cl', 'H'}, {np.str_('Ga'), 'In', 'Al'}, {'Zr', 'Ti', 'Hf'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {np.str_('Mg'), np.str_('Pb')}, {'Rh', 'Ir'}, {np.str_('Ne'), np.str_('He')}, {np.str_('Bk'), np.str_('Cf')}]"
1984,"[{'Kr', 'Ar', 'Xe'}, {'Sm', 'Pr', 'La', 'Nd'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Ga', np.str_('In'), 'Al'}, {'Zr', 'Ti', np.str_('Hf')}, {'Ge', 'Sn', 'Si'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'P', 'Sb', 'As'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Am', 'Pu', 'Cm', np.str_('Np')}, {'Ta', 'Nb'}, {'Pt', 'Pd'}, {'Tc', 'Re'}, {'Rh', 'Ir'}, {'Ni', 'Co', 'Cu'}, {'Ba', 'Sr', 'Ca'}, {'Ni', np.str_('Mn'), 'Zn', 'Cu', 'Co', 'Cd'}, {np.str_('Es'), np.str_('Bk'), np.str_('Cf')}, {'W', 'Cr', 'Mo'}, {'Os', 'Ru'}, {'Tb', 'Dy', np.str_('Sc'), 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('At'), np.str_('Ne'), np.str_('He')}, {np.str_('Be'), np.str_('Ra')}, {'Hg', 'Te'}]"
1985,"[{'Kr', 'Ar', 'Xe'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Ba', 'Sr', 'Ca'}, {'Am', 'Th', 'Np', 'Pu', 'U'}, {'Pt', 'Pd'}, {np.str_('Zn'), 'Ni', 'Co', np.str_('Cu')}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co', 'Cd'}, {'Os', 'Ru'}, {'Rh', 'Ir'}, {'W', 'Cr', 'Mo'}, {'Zr', 'Hf'}, {'Ta', 'Nb'}, {'Ge', 'Sn', 'Si'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'O', 'C', 'N', 'H'}, {'Br', 'Cl', 'N', 'I', 'F'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', np.str_('Sm'), np.str_('Gd'), 'Lu', 'Y', 'Ce', np.str_('Pr'), np.str_('Er'), 'Nd'}, {'P', 'Sb', 'As'}, {'Ga', 'In', np.str_('Al')}, {'Zr', 'Ti', 'Hf'}, {np.str_('Bk'), 'Cf'}, {'Be', 'Pb'}, {'Ba', 'Sr'}, {'U', 'Th', 'Np'}, {'Te', 'S', 'Se'}, {'Re', 'Os', 'Ru'}, {np.str_('Sm'), np.str_('Pr'), 'La', 'Nd'}, {np.str_('At'), np.str_('Po')}, {'Ne', np.str_('He')}]"
1986,"[{'Rh', 'Ir'}, {'Ne', 'Kr', 'Ar', 'Xe'}, {'Pt', 'Pd'}, {'Ni', 'Co', 'Cu'}, {'Ni', 'Mn', 'Zn', 'Cu', 'Co', 'Cd'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'U', 'Pu', 'Th', 'Np'}, {'U', 'Th', 'Np'}, {'Ta', 'Nb'}, {'W', 'Cr', 'Mo'}, {'Zr', 'Ti', 'Hf'}, {'Ba', 'Sr', 'Ca'}, {'P', 'Sb', 'As'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N', 'F'}, {'Ga', 'In', 'Al'}, {np.str_('Tb'), np.str_('Dy'), 'Tm', 'La', np.str_('Ho'), 'Yb', np.str_('Eu'), np.str_('Sm'), np.str_('Gd'), 'Lu', 'Y', 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {np.str_('Ge'), 'Sn', 'Si'}, {'Br', 'Cl', 'H', 'N', np.str_('I'), np.str_('F')}, {np.str_('Es'), np.str_('Bk'), np.str_('Cf')}, {np.str_('Sm'), 'Pr', 'La', 'Nd'}, {np.str_('Au'), np.str_('B')}, {'Ba', 'Mg', 'Sr', 'Ca'}, {'Os', 'Ru'}, {np.str_('Tc'), 'Re'}, {np.str_('Po'), np.str_('Pa')}, {np.str_('Tb'), np.str_('Dy'), 'Sc', 'Tm', 'La', np.str_('Ho'), 'Yb', np.str_('Eu'), np.str_('Sm'), np.str_('Gd'), 'Lu', 'Y', 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {'Zr', 'Ti'}, {np.str_('Ra'), np.str_('He')}, {'Hg', 'Pb'}]"
1987,"[{np.str_('W'), 'Cr', 'Mo'}, {'Ba', 'Sr', 'Ca'}, {'Ru', 'Os', 'Rh', 'Ir'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Kr', 'Ar', 'Xe'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Ge', np.str_('Sn'), 'Si'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'P', 'Bi', 'As', 'Sb'}, {'P', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'I', 'F'}, {np.str_('Am'), 'Th', 'Np', 'Pu', np.str_('U')}, {'Zr', np.str_('Ti'), 'Hf'}, {'Ta', 'Nb'}, {'U', 'Pu', np.str_('Th'), 'Np'}, {np.str_('Ni'), np.str_('Zn'), np.str_('Cu'), np.str_('Co'), np.str_('Cd')}, {'Ga', 'In', 'Al'}, {'Rh', 'Ir'}, {np.str_('Bk'), np.str_('Cf')}, {np.str_('Ra'), np.str_('Rn')}, {'Os', 'Ru'}, {'Tc', 'Re'}, {'Pt', 'Pd'}, {np.str_('Ni'), np.str_('Co'), np.str_('Cu')}, {np.str_('Ne'), 'Kr', 'Ar', 'Xe'}, {np.str_('At'), np.str_('He')}, {'Tc', 'Re', 'Np'}, {'Be', 'Mg'}, {np.str_('Pm'), np.str_('Sc')}]"
1988,"[{'Pt', 'Pd'}, {'Ni', 'Zn', 'Cu', 'Co', 'Cd'}, {'Rh', 'Ir'}, {'Os', 'Ru'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'F'}, {'P', 'Sb', 'As'}, {'Ta', 'Nb'}, {'Zr', 'Ti', 'Hf'}, {np.str_('Ba'), 'Sr', 'Ca'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'Sm', 'Pr', 'La', 'Nd'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Ga', 'In', 'Al'}, {'Am', 'Pu', 'Cm', 'Np'}, {'W', 'Cr', 'Mo'}, {'Br', 'Cl', 'N', 'I', np.str_('F')}, {np.str_('Ge'), np.str_('Sn'), np.str_('Si')}, {np.str_('Kr'), 'Ar', np.str_('Xe')}, {np.str_('Es'), 'Bk', 'Cf'}, {'Br', 'I', np.str_('F'), 'Cl'}, {'U', 'Th'}, {'S', 'O', 'C', 'Cl', 'H', 'N', 'F'}, {'Br', 'Cl', 'H', 'N', 'I', np.str_('F')}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('At'), np.str_('Ra')}, {np.str_('Po'), np.str_('Pa')}, {'Am', 'Th', 'Np', 'Pu', 'U', 'Cm'}, {'P', 'Sb', 'Bi', 'As'}, {np.str_('Hg'), np.str_('Pb')}, {np.str_('Ne'), np.str_('He')}, {np.str_('Tc'), np.str_('Re')}]"
1989,"[{'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Am', 'Pu', 'Np'}, {'Pt', 'Pd'}, {'Ta', 'Nb'}, {'Zr', 'Ti', 'Hf'}, {'U', np.str_('Th')}, {'O', 'C', 'H'}, {'O', 'C', 'N', 'H'}, {'O', 'Br', 'C', 'Cl', 'H', 'N', 'I', 'F'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', np.str_('Ag')}, {np.str_('Ba'), 'Sr', 'Ca'}, {'Ni', 'Co', np.str_('Cu')}, {'Rh', 'Ir'}, {'W', 'Cr', 'Mo'}, {'K', 'Cs', 'Rb', 'Na'}, {'Os', np.str_('Ru')}, {np.str_('Mg'), np.str_('Hg')}, {np.str_('Ge'), np.str_('Sn'), np.str_('Si')}, {np.str_('Ga'), np.str_('In'), np.str_('Al')}, {np.str_('Es'), np.str_('Po'), np.str_('Bk'), np.str_('Cf')}, {np.str_('P'), np.str_('Bi'), np.str_('As'), np.str_('Sb')}, {'Ni', 'Mn', 'Zn', np.str_('Cu'), 'Co'}, {'Kr', 'Ar', np.str_('Xe')}, {'Zn', 'Ni', 'Co', np.str_('Cu')}, {'Sm', 'Pr', 'La', 'Nd'}, {'Zr', 'Hf'}, {np.str_('Tc'), np.str_('Re')}, {'Au', np.str_('Ra')}, {np.str_('At'), np.str_('Fr')}, {'Ta', 'Nb', 'Pt', 'Pd'}]"
1990,"[{np.str_('Ni'), 'Mn', 'Zn', np.str_('Cu'), 'Co', 'Cd'}, {'Ba', 'Sr', 'Ca'}, {'O', 'C'}, {'O', 'C', 'N', 'H'}, {'Br', 'I', 'F', 'Cl'}, {'K', 'Cs', 'Rb', 'Na'}, {'Os', 'Ru'}, {'Tc', 'Re'}, {'W', 'Cr', 'Mo'}, {'Am', 'Np', 'Pu', 'U', 'Cm'}, {'Rh', 'Ir'}, {'Ta', 'Nb'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Ne', 'Kr', 'Ar', 'Xe'}, {np.str_('At'), np.str_('Es')}, {np.str_('Bk'), np.str_('Cf')}, {np.str_('Ga'), np.str_('In'), np.str_('Al')}, {np.str_('Li'), np.str_('Tl'), np.str_('Na'), 'K', 'Cs', 'Rb', np.str_('Ag')}, {'Sr', 'Ca'}, {'Ge', 'Sn', 'Si'}, {'Zr', 'Ti', 'Hf'}, {'Pt', 'Pd'}, {'O', 'Br', 'C', 'Cl', 'H', 'N', 'F'}, {np.str_('P'), np.str_('Bi'), np.str_('As'), 'Sb'}, {'Am', 'Pu', 'Cm', 'Np'}, {'Kr', 'Ar', 'Xe'}, {np.str_('Po'), np.str_('Pm')}]"
1991,"[{'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Ta', 'Nb'}, {'Ga', 'In', 'Al'}, {'Am', 'Pu', 'Cm', 'Np'}, {'Pt', 'Pd'}, {'Ni', 'Co', 'Cu'}, {'W', 'Cr', 'Mo'}, {np.str_('Tc'), np.str_('Re')}, {'Zr', 'Ti', 'Hf'}, {np.str_('Ge'), np.str_('Sn'), 'Te', 'Se'}, {'O', 'C', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N', 'F'}, {'Li', 'Tl', 'Na', 'K', 'Au', 'Cs', 'Rb', 'Ag'}, {'Ba', 'Sr', 'Ca'}, {'Kr', 'Ar', 'Xe'}, {'Rh', 'Ir'}, {np.str_('At'), np.str_('Fr')}, {np.str_('Ne'), np.str_('Ra'), np.str_('He')}, {np.str_('Bk'), np.str_('Cf')}, {'P', 'Bi', np.str_('As'), 'Sb'}, {'Ni', np.str_('Zn'), np.str_('Cu'), 'Co', np.str_('Cd')}, {'Te', 'Se'}, {np.str_('Tc'), np.str_('Re'), 'Os', 'Ru'}, {'Sm', 'Pr', 'La', 'Nd'}, {'K', 'Cs', 'Rb', 'Na'}, {'Br', 'Cl', 'H', 'N', 'I', 'F'}, {np.str_('U'), 'Am', 'Np', 'Pu'}, {'S', 'O', 'Br', 'C', 'Cl', 'H', 'N', 'F'}, {np.str_('Ge'), np.str_('Sn')}, {'Am', 'Np', 'Pu', np.str_('U'), 'Cm'}, {'Os', 'Ru'}, {np.str_('Fm'), np.str_('Md')}, {'Ba', 'Mg', 'Sr', 'Ca'}, {np.str_('Es'), np.str_('Pm')}, {'Ta', 'Nb', 'Rh', 'Ir'}]"
1992,"[{'Kr', 'Ar', 'Xe'}, {np.str_('Ta'), 'Nb'}, {'Zr', 'Ti', 'Hf'}, {'Bi', 'Sb', 'B', 'As', 'P'}, {'Os', 'Ru'}, {'W', 'Cr', 'Mo'}, {'Am', 'Th', 'Np', 'Pu', 'U'}, {'Te', 'Se'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'Br', 'N', 'F', 'Cl'}, {'O', 'C', 'Cl', 'H', 'N'}, {'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Au', 'Cs', 'Rb', 'Ag'}, {'Ba', 'Sr', 'Ca'}, {'Ni', 'Co', np.str_('Cu')}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Fm', 'Md'}, {'Tb', 'Dy', np.str_('Sc'), 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('Es'), np.str_('Bk'), np.str_('Cf')}, {np.str_('Tc'), np.str_('Re')}, {'Ge', 'Sn', 'Si'}, {'Ga', 'In', np.str_('Al')}, {'Ba', 'Sr'}, {'Pt', 'Pd'}, {'Rh', 'Ir'}, {np.str_('Pa'), np.str_('He')}, {'Ni', 'Zn', np.str_('Cu'), 'Cd', 'Co'}, {np.str_('Ra'), np.str_('Rn')}, {'P', 'Bi', 'As', 'Sb'}, {np.str_('Be'), np.str_('Mg'), np.str_('Rn')}, {'S', 'O', 'C', 'H', 'N'}, {np.str_('Be'), np.str_('Mg')}, {'W', 'Ba', 'Mo', 'Ca', 'Sr', 'Cr'}]"
1993,"[{'Kr', 'Ar', 'Xe'}, {'K', 'Cs', 'Rb', 'Na'}, {'P', np.str_('Sb'), 'As'}, {'Br', 'I', 'F', 'Cl'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'H', 'N'}, {'W', 'Cr', 'Mo'}, {'Ta', 'Nb'}, {'Rh', 'Ir'}, {'Tc', 'Re'}, {'Os', 'Ru'}, {'Ba', 'Sr', 'Ca'}, {np.str_('Ni'), np.str_('Mn'), np.str_('Zn'), np.str_('Cu'), np.str_('Co'), 'Cd'}, {'Zr', 'Ti', 'Hf'}, {'Tb', 'Dy', 'Tm', 'La', 'Ho', 'Yb', 'Eu', 'Sm', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {'Tb', 'Dy', 'Sc', 'Tm', 'La', 'Ho', 'Yb', 'Sm', 'Eu', 'Gd', 'Lu', 'Y', 'Ce', 'Pr', 'Er', 'Nd'}, {np.str_('Ga'), np.str_('In'), np.str_('Al')}, {np.str_('Li'), np.str_('Tl'), 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {np.str_('Am'), np.str_('Th'), 'Np', 'Pu', 'U', 'Cm'}, {'Ge', 'Sn', 'Si'}, {'Sr', 'Ca'}, {'Br', 'Cl', 'H', 'N', 'I', 'F'}, {np.str_('Es'), 'Fm', 'Md'}, {np.str_('Ne'), np.str_('He')}, {'Pt', 'Pd'}, {np.str_('At'), np.str_('Ra')}, {'Zr', 'Hf'}, {np.str_('Ni'), np.str_('Mn'), np.str_('Zn'), np.str_('Cu'), np.str_('Co')}, {'Te', 'Se'}, {np.str_('Be'), np.str_('Pa')}, {'Rh', 'Pt', 'Pd', 'Ir'}, {np.str_('Ra'), np.str_('He')}]"
1994,"[{'K', 'Cs', 'Rb', 'Na'}, {'Li', 'Tl', 'Na', 'K', 'Cs', 'Rb', 'Ag'}, {'W', 'Cr', 'Mo'}, {'Fe', 'Os', 'Ru'}, {'O', 'C', 'N', 'H'}, {'S', 'O', 'C', 'Cl', 'H', 'N'}, {'S', 'O', 'C', 'H', 'N'}, {'Te', 'Se'}, {'Rh', 'Ir'}, {'Sr', 'Ca'}, {'Zr', 'Ti', 'Hf'}, {'Ge', 'Sn', 'Si'}, {'Ta', 'Nb'}, {'Kr', 'Ar', 'Xe'}, {np.str_('Po'), np.str_('Ra')}, {'Tb', 'Dy', np.str_('Tm'), 'La', np.str_('Ho'), np.str_('Yb'), 'Eu', np.str_('Sm'), 'Gd', np.str_('Lu'), np.str_('Y'), 'Ce', 'Pr', np.str_('Er'), 'Nd'}, {np.str_('Am'), np.str_('Np'), 'Pu', np.str_('U'), np.str_('Cm')}, {np.str_('Ba'), np.str_('Mg'), 'Sr', 'Ca'}, {'Ni', 'Zn', np.str_('Cu'), 'Co', 'Cd'}, {np.str_('P'), 'Sb', 'As'}, {'Pt', 'Pd'}, {'Ba', 'Sr', 'Ca'}, {'Ga', 'In', 'Al'}, {'Am', 'Th', np.str_('Np'), 'Pu', np.str_('U'), 'Cm'}, {'Br', 'I', 'F', 'Cl'}, {'Tc', np.str_('Re')}, {'O', 'Br', 'C', 'Cl', 'H', 'N', 'I', 'F'}, {'Es', np.str_('Bk'), np.str_('Cf')}, {'Zr', 'Hf'}, {'O', 'C', 'Cl', 'H', 'N'}, {'Ge', 'Sn', 'Te', 'Se'}, {np.str_('Fm'), np.str_('Md')}]"
